invoiceno,customerid,invoicedate,total_amount
536637,18041.0,2010-02-12 11:35:00,1.65
536637,18041.0,2010-02-12 11:35:00,3.9
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,2.9
536637,18041.0,2010-02-12 11:35:00,3.4799999999999995
536637,18041.0,2010-02-12 11:35:00,7.95
536637,18041.0,2010-02-12 11:35:00,0.85
536637,18041.0,2010-02-12 11:35:00,8.5
536637,18041.0,2010-02-12 11:35:00,1.95
536637,18041.0,2010-02-12 11:35:00,1.7
536637,18041.0,2010-02-12 11:35:00,19.9
536637,18041.0,2010-02-12 11:35:00,7.95
536637,18041.0,2010-02-12 11:35:00,2.1
536637,18041.0,2010-02-12 11:35:00,5.1
536637,18041.0,2010-02-12 11:35:00,5.0
536637,18041.0,2010-02-12 11:35:00,10.2
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,2.95
536637,18041.0,2010-02-12 11:35:00,0.85
536637,18041.0,2010-02-12 11:35:00,1.65
536637,18041.0,2010-02-12 11:35:00,2.5
536637,18041.0,2010-02-12 11:35:00,1.65
536637,18041.0,2010-02-12 11:35:00,13.2
536637,18041.0,2010-02-12 11:35:00,15.600000000000001
536637,18041.0,2010-02-12 11:35:00,19.9
536637,18041.0,2010-02-12 11:35:00,5.1
536637,18041.0,2010-02-12 11:35:00,5.0
536637,18041.0,2010-02-12 11:35:00,3.75
536637,18041.0,2010-02-12 11:35:00,2.55
536637,18041.0,2010-02-12 11:35:00,1.26
536637,18041.0,2010-02-12 11:35:00,0.85
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,0.65
536637,18041.0,2010-02-12 11:35:00,0.65
536637,18041.0,2010-02-12 11:35:00,1.3
536637,18041.0,2010-02-12 11:35:00,1.3
536637,18041.0,2010-02-12 11:35:00,1.3
536637,18041.0,2010-02-12 11:35:00,1.3
536637,18041.0,2010-02-12 11:35:00,0.42
536637,18041.0,2010-02-12 11:35:00,1.95
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,2.55
536637,18041.0,2010-02-12 11:35:00,3.75
536637,18041.0,2010-02-12 11:35:00,1.25
536637,18041.0,2010-02-12 11:35:00,3.75
536638,16244.0,2010-02-12 11:41:00,10.2
536638,16244.0,2010-02-12 11:41:00,10.2
536638,16244.0,2010-02-12 11:41:00,15.0
536638,16244.0,2010-02-12 11:41:00,14.850000000000001
536638,16244.0,2010-02-12 11:41:00,17.700000000000003
536638,16244.0,2010-02-12 11:41:00,13.950000000000001
536638,16244.0,2010-02-12 11:41:00,13.950000000000001
536638,16244.0,2010-02-12 11:41:00,15.0
536638,16244.0,2010-02-12 11:41:00,13.2
536638,16244.0,2010-02-12 11:41:00,10.2
536638,16244.0,2010-02-12 11:41:00,22.95
536638,16244.0,2010-02-12 11:41:00,12.600000000000001
536638,16244.0,2010-02-12 11:41:00,23.25
536638,16244.0,2010-02-12 11:41:00,17.85
536638,16244.0,2010-02-12 11:41:00,17.700000000000003
536638,16244.0,2010-02-12 11:41:00,22.5
536638,16244.0,2010-02-12 11:41:00,22.5
536638,16244.0,2010-02-12 11:41:00,19.8
536638,16244.0,2010-02-12 11:41:00,15.299999999999999
536638,16244.0,2010-02-12 11:41:00,10.2
536638,16244.0,2010-02-12 11:41:00,15.600000000000001
536638,16244.0,2010-02-12 11:41:00,15.9
536638,16244.0,2010-02-12 11:41:00,17.700000000000003
536638,16244.0,2010-02-12 11:41:00,17.0
536638,16244.0,2010-02-12 11:41:00,14.850000000000001
536638,16244.0,2010-02-12 11:41:00,15.9
536638,16244.0,2010-02-12 11:41:00,15.0
536638,16244.0,2010-02-12 11:41:00,7.800000000000001
536638,16244.0,2010-02-12 11:41:00,13.200000000000001
536638,16244.0,2010-02-12 11:41:00,13.200000000000001
536638,16244.0,2010-02-12 11:41:00,15.299999999999999
536638,16244.0,2010-02-12 11:41:00,15.0
536638,16244.0,2010-02-12 11:41:00,12.5
536638,16244.0,2010-02-12 11:41:00,11.7
536638,16244.0,2010-02-12 11:41:00,17.4
536638,16244.0,2010-02-12 11:41:00,17.4
536638,16244.0,2010-02-12 11:41:00,17.4
536638,16244.0,2010-02-12 11:41:00,17.4
536638,16244.0,2010-02-12 11:41:00,11.399999999999999
536638,16244.0,2010-02-12 11:41:00,26.099999999999998
536638,16244.0,2010-02-12 11:41:00,23.8
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,12.600000000000001
536638,16244.0,2010-02-12 11:41:00,26.0
536638,16244.0,2010-02-12 11:41:00,15.8
536638,16244.0,2010-02-12 11:41:00,20.4
536638,16244.0,2010-02-12 11:41:00,30.0
536638,16244.0,2010-02-12 11:41:00,15.0
536638,16244.0,2010-02-12 11:41:00,30.0
536638,16244.0,2010-02-12 11:41:00,15.600000000000001
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,7.800000000000001
536638,16244.0,2010-02-12 11:41:00,20.28
536638,16244.0,2010-02-12 11:41:00,17.700000000000003
536638,16244.0,2010-02-12 11:41:00,16.35
536638,16244.0,2010-02-12 11:41:00,16.35
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,19.799999999999997
536638,16244.0,2010-02-12 11:41:00,17.700000000000003
536638,16244.0,2010-02-12 11:41:00,15.600000000000001
536638,16244.0,2010-02-12 11:41:00,10.2
536639,15111.0,2010-02-12 11:45:00,25.200000000000003
536639,15111.0,2010-02-12 11:45:00,15.0
536639,15111.0,2010-02-12 11:45:00,15.9
536639,15111.0,2010-02-12 11:45:00,15.0
536639,15111.0,2010-02-12 11:45:00,25.200000000000003
536639,15111.0,2010-02-12 11:45:00,25.200000000000003
536639,15111.0,2010-02-12 11:45:00,25.200000000000003
536639,15111.0,2010-02-12 11:45:00,14.850000000000001
536639,15111.0,2010-02-12 11:45:00,15.0
536639,15111.0,2010-02-12 11:45:00,15.299999999999999
536639,15111.0,2010-02-12 11:45:00,17.700000000000003
536639,15111.0,2010-02-12 11:45:00,17.85
536639,15111.0,2010-02-12 11:45:00,17.4
536639,15111.0,2010-02-12 11:45:00,15.9
536639,15111.0,2010-02-12 11:45:00,15.9
536639,15111.0,2010-02-12 11:45:00,11.9
536641,12748.0,2010-02-12 11:46:00,4.25
536643,14390.0,2010-02-12 11:57:00,7.95
536643,14390.0,2010-02-12 11:57:00,3.9
536643,14390.0,2010-02-12 11:57:00,7.8
536643,14390.0,2010-02-12 11:57:00,1.25
536643,14390.0,2010-02-12 11:57:00,0.85
536643,14390.0,2010-02-12 11:57:00,7.5
536643,14390.0,2010-02-12 11:57:00,7.5
536643,14390.0,2010-02-12 11:57:00,3.75
536643,14390.0,2010-02-12 11:57:00,5.85
536643,14390.0,2010-02-12 11:57:00,1.7
536643,14390.0,2010-02-12 11:57:00,8.5
536643,14390.0,2010-02-12 11:57:00,8.5
536643,14390.0,2010-02-12 11:57:00,8.5
536643,14390.0,2010-02-12 11:57:00,4.25
536643,14390.0,2010-02-12 11:57:00,19.9
536643,14390.0,2010-02-12 11:57:00,3.9
536643,14390.0,2010-02-12 11:57:00,3.3
536643,14390.0,2010-02-12 11:57:00,5.8
536643,14390.0,2010-02-12 11:57:00,4.25
536643,14390.0,2010-02-12 11:57:00,5.1
536643,14390.0,2010-02-12 11:57:00,7.5
536643,14390.0,2010-02-12 11:57:00,29.700000000000003
536643,14390.0,2010-02-12 11:57:00,10.2
536643,14390.0,2010-02-12 11:57:00,11.25
536643,14390.0,2010-02-12 11:57:00,11.25
536643,14390.0,2010-02-12 11:57:00,7.5
536643,14390.0,2010-02-12 11:57:00,26.25
536663,16546.0,2010-02-12 12:07:00,50.400000000000006
536663,16546.0,2010-02-12 12:07:00,50.400000000000006
536663,16546.0,2010-02-12 12:07:00,50.400000000000006
536663,16546.0,2010-02-12 12:07:00,102.0
536663,16546.0,2010-02-12 12:07:00,33.0
536663,16546.0,2010-02-12 12:07:00,13.200000000000001
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,20.4
536667,15260.0,2010-02-12 12:09:00,10.2
536667,15260.0,2010-02-12 12:09:00,51.0
536667,15260.0,2010-02-12 12:09:00,19.9
536667,15260.0,2010-02-12 12:09:00,35.400000000000006
536667,15260.0,2010-02-12 12:09:00,35.400000000000006
536667,15260.0,2010-02-12 12:09:00,15.299999999999999
536667,15260.0,2010-02-12 12:09:00,17.700000000000003
536667,15260.0,2010-02-12 12:09:00,17.700000000000003
536667,15260.0,2010-02-12 12:09:00,17.700000000000003
536667,15260.0,2010-02-12 12:09:00,19.8
536670,15260.0,2010-02-12 12:09:00,58.0
536671,13305.0,2010-02-12 12:10:00,20.4
536671,13305.0,2010-02-12 12:10:00,15.0
536671,13305.0,2010-02-12 12:10:00,39.599999999999994
536671,13305.0,2010-02-12 12:10:00,40.8
536671,13305.0,2010-02-12 12:10:00,20.4
536672,14491.0,2010-02-12 12:10:00,46.8
536672,14491.0,2010-02-12 12:10:00,47.7
536672,14491.0,2010-02-12 12:10:00,15.0
536672,14491.0,2010-02-12 12:10:00,17.700000000000003
536673,14060.0,2010-02-12 12:11:00,51.0
536673,14060.0,2010-02-12 12:11:00,15.12
536673,14060.0,2010-02-12 12:11:00,15.12
536673,14060.0,2010-02-12 12:11:00,50.88
536673,14060.0,2010-02-12 12:11:00,61.44
536673,14060.0,2010-02-12 12:11:00,60.48
536673,14060.0,2010-02-12 12:11:00,40.8
536673,14060.0,2010-02-12 12:11:00,45.0
536674,15923.0,2010-02-12 12:16:00,4.75
536674,15923.0,2010-02-12 12:16:00,5.8
536674,15923.0,2010-02-12 12:16:00,7.5
536674,15923.0,2010-02-12 12:16:00,5.95
536674,15923.0,2010-02-12 12:16:00,6.75
536674,15923.0,2010-02-12 12:16:00,2.1
536674,15923.0,2010-02-12 12:16:00,1.95
536674,15923.0,2010-02-12 12:16:00,7.95
536674,15923.0,2010-02-12 12:16:00,1.65
536674,15923.0,2010-02-12 12:16:00,1.95
536674,15923.0,2010-02-12 12:16:00,14.700000000000001
536674,15923.0,2010-02-12 12:16:00,1.65
536674,15923.0,2010-02-12 12:16:00,0.85
536674,15923.0,2010-02-12 12:16:00,7.5
536674,15923.0,2010-02-12 12:16:00,3.9
536674,15923.0,2010-02-12 12:16:00,10.08
536674,15923.0,2010-02-12 12:16:00,20.8
536674,15923.0,2010-02-12 12:16:00,2.9
536674,15923.0,2010-02-12 12:16:00,5.0
536674,15923.0,2010-02-12 12:16:00,3.4
536674,15923.0,2010-02-12 12:16:00,9.95
536676,16752.0,2010-02-12 12:18:00,12.600000000000001
536676,16752.0,2010-02-12 12:18:00,15.9
536676,16752.0,2010-02-12 12:18:00,19.799999999999997
536676,16752.0,2010-02-12 12:18:00,17.0
536676,16752.0,2010-02-12 12:18:00,16.95
536676,16752.0,2010-02-12 12:18:00,10.2
536676,16752.0,2010-02-12 12:18:00,17.700000000000003
536676,16752.0,2010-02-12 12:18:00,17.4
536676,16752.0,2010-02-12 12:18:00,79.95
536681,17287.0,2010-02-12 12:22:00,3.25
536681,17287.0,2010-02-12 12:22:00,12.5
536681,17287.0,2010-02-12 12:22:00,9.899999999999999
536681,17287.0,2010-02-12 12:22:00,1.65
536681,17287.0,2010-02-12 12:22:00,1.25
536681,17287.0,2010-02-12 12:22:00,13.52
536681,17287.0,2010-02-12 12:22:00,38.25
536681,17287.0,2010-02-12 12:22:00,4.2
536681,17287.0,2010-02-12 12:22:00,2.1
536681,17287.0,2010-02-12 12:22:00,2.1
536681,17287.0,2010-02-12 12:22:00,7.6499999999999995
536681,17287.0,2010-02-12 12:22:00,9.899999999999999
536681,17287.0,2010-02-12 12:22:00,7.6499999999999995
536685,17850.0,2010-02-12 12:23:00,27.12
536685,17850.0,2010-02-12 12:23:00,30.6
536685,17850.0,2010-02-12 12:23:00,71.5
536685,17850.0,2010-02-12 12:23:00,25.5
536685,17850.0,2010-02-12 12:23:00,30.599999999999998
536685,17850.0,2010-02-12 12:23:00,40.68
536685,17850.0,2010-02-12 12:23:00,16.5
536685,17850.0,2010-02-12 12:23:00,6.36
536685,17850.0,2010-02-12 12:23:00,6.36
536685,17850.0,2010-02-12 12:23:00,6.36
536685,17850.0,2010-02-12 12:23:00,6.36
536685,17850.0,2010-02-12 12:23:00,19.8
536685,17850.0,2010-02-12 12:23:00,27.8
536685,17850.0,2010-02-12 12:23:00,12.600000000000001
536685,17850.0,2010-02-12 12:23:00,15.299999999999999
536685,17850.0,2010-02-12 12:23:00,9.899999999999999
536685,17850.0,2010-02-12 12:23:00,27.12
536688,17850.0,2010-02-12 12:24:00,11.100000000000001
536688,17850.0,2010-02-12 12:24:00,11.100000000000001
536690,17850.0,2010-02-12 12:25:00,15.299999999999999
536690,17850.0,2010-02-12 12:25:00,20.34
536690,17850.0,2010-02-12 12:25:00,16.5
536690,17850.0,2010-02-12 12:25:00,6.36
536690,17850.0,2010-02-12 12:25:00,6.36
536690,17850.0,2010-02-12 12:25:00,6.36
536690,17850.0,2010-02-12 12:25:00,6.36
536690,17850.0,2010-02-12 12:25:00,19.8
536690,17850.0,2010-02-12 12:25:00,27.8
536690,17850.0,2010-02-12 12:25:00,12.600000000000001
536690,17850.0,2010-02-12 12:25:00,15.299999999999999
536690,17850.0,2010-02-12 12:25:00,9.899999999999999
536690,17850.0,2010-02-12 12:25:00,20.34
536690,17850.0,2010-02-12 12:25:00,20.34
536690,17850.0,2010-02-12 12:25:00,30.6
536690,17850.0,2010-02-12 12:25:00,71.5
536690,17850.0,2010-02-12 12:25:00,25.5
536693,17850.0,2010-02-12 12:26:00,11.100000000000001
536693,17850.0,2010-02-12 12:26:00,11.100000000000001
536698,15363.0,2010-02-12 12:28:00,19.799999999999997
536698,15363.0,2010-02-12 12:28:00,15.9
536698,15363.0,2010-02-12 12:28:00,15.0
536698,15363.0,2010-02-12 12:28:00,25.200000000000003
536698,15363.0,2010-02-12 12:28:00,10.2
536698,15363.0,2010-02-12 12:28:00,10.2
536698,15363.0,2010-02-12 12:28:00,35.400000000000006
536698,15363.0,2010-02-12 12:28:00,25.200000000000003
536698,15363.0,2010-02-12 12:28:00,17.700000000000003
536698,15363.0,2010-02-12 12:28:00,14.75
536698,15363.0,2010-02-12 12:28:00,17.85
536698,15363.0,2010-02-12 12:28:00,17.700000000000003
536698,15363.0,2010-02-12 12:28:00,39.599999999999994
536698,15363.0,2010-02-12 12:28:00,29.700000000000003
536698,15363.0,2010-02-12 12:28:00,15.299999999999999
536698,15363.0,2010-02-12 12:28:00,16.5
536707,12915.0,2010-02-12 12:33:00,15.0
536707,12915.0,2010-02-12 12:33:00,22.5
536707,12915.0,2010-02-12 12:33:00,9.95
536707,12915.0,2010-02-12 12:33:00,15.9
536707,12915.0,2010-02-12 12:33:00,9.95
536707,12915.0,2010-02-12 12:33:00,9.95
536707,12915.0,2010-02-12 12:33:00,9.95
536707,12915.0,2010-02-12 12:33:00,23.4
536707,12915.0,2010-02-12 12:33:00,12.600000000000001
536707,12915.0,2010-02-12 12:33:00,17.0
536707,12915.0,2010-02-12 12:33:00,10.95
536707,12915.0,2010-02-12 12:33:00,17.0
536707,12915.0,2010-02-12 12:33:00,25.5
536732,15544.0,2010-02-12 12:47:00,6.8
536732,15544.0,2010-02-12 12:47:00,10.0
536732,15544.0,2010-02-12 12:47:00,10.0
536732,15544.0,2010-02-12 12:47:00,6.8
536732,15544.0,2010-02-12 12:47:00,13.52
536732,15544.0,2010-02-12 12:47:00,13.52
536732,15544.0,2010-02-12 12:47:00,22.5
536732,15544.0,2010-02-12 12:47:00,22.5
536732,15544.0,2010-02-12 12:47:00,10.2
536732,15544.0,2010-02-12 12:47:00,15.0
536732,15544.0,2010-02-12 12:47:00,25.5
536732,15544.0,2010-02-12 12:47:00,13.200000000000001
536732,15544.0,2010-02-12 12:47:00,19.799999999999997
536732,15544.0,2010-02-12 12:47:00,7.800000000000001
536732,15544.0,2010-02-12 12:47:00,10.2
536732,15544.0,2010-02-12 12:47:00,10.2
536732,15544.0,2010-02-12 12:47:00,15.0
536732,15544.0,2010-02-12 12:47:00,13.2
536732,15544.0,2010-02-12 12:47:00,17.0
536732,15544.0,2010-02-12 12:47:00,17.700000000000003
536732,15544.0,2010-02-12 12:47:00,17.700000000000003
536732,15544.0,2010-02-12 12:47:00,15.0
536732,15544.0,2010-02-12 12:47:00,10.2
536732,15544.0,2010-02-12 12:47:00,7.800000000000001
536732,15544.0,2010-02-12 12:47:00,10.2
536732,15544.0,2010-02-12 12:47:00,13.200000000000001
536733,15738.0,2010-02-12 12:50:00,19.799999999999997
536733,15738.0,2010-02-12 12:50:00,15.600000000000001
536733,15738.0,2010-02-12 12:50:00,26.4
536733,15738.0,2010-02-12 12:50:00,51.0
536733,15738.0,2010-02-12 12:50:00,20.4
536733,15738.0,2010-02-12 12:50:00,23.400000000000002
536733,15738.0,2010-02-12 12:50:00,17.700000000000003
536733,15738.0,2010-02-12 12:50:00,15.600000000000001
536733,15738.0,2010-02-12 12:50:00,10.0
536733,15738.0,2010-02-12 12:50:00,49.050000000000004
536733,15738.0,2010-02-12 12:50:00,25.200000000000003
536733,15738.0,2010-02-12 12:50:00,17.700000000000003
536733,15738.0,2010-02-12 12:50:00,12.600000000000001
536733,15738.0,2010-02-12 12:50:00,25.200000000000003
536735,17381.0,2010-02-12 12:58:00,211.2
536736,17381.0,2010-02-12 12:59:00,80.64
536736,17381.0,2010-02-12 12:59:00,103.67999999999999
536736,17381.0,2010-02-12 12:59:00,228.96
536736,17381.0,2010-02-12 12:59:00,174.0
536736,17381.0,2010-02-12 12:59:00,237.6
536738,15827.0,2010-02-12 13:06:00,17.700000000000003
536738,15827.0,2010-02-12 13:06:00,10.08
536738,15827.0,2010-02-12 13:06:00,10.95
536738,15827.0,2010-02-12 13:06:00,9.95
536738,15827.0,2010-02-12 13:06:00,17.700000000000003
536738,15827.0,2010-02-12 13:06:00,15.9
536738,15827.0,2010-02-12 13:06:00,15.9
536739,14180.0,2010-02-12 13:08:00,17.700000000000003
536739,14180.0,2010-02-12 13:08:00,29.849999999999998
536739,14180.0,2010-02-12 13:08:00,12.7
536739,14180.0,2010-02-12 13:08:00,10.9
536739,14180.0,2010-02-12 13:08:00,10.95
536739,14180.0,2010-02-12 13:08:00,15.9
536739,14180.0,2010-02-12 13:08:00,16.35
536739,14180.0,2010-02-12 13:08:00,19.9
536739,14180.0,2010-02-12 13:08:00,16.95
536739,14180.0,2010-02-12 13:08:00,16.95
536739,14180.0,2010-02-12 13:08:00,15.9
536739,14180.0,2010-02-12 13:08:00,17.700000000000003
536740,15827.0,2010-02-12 13:08:00,10.2
536740,15827.0,2010-02-12 13:08:00,10.2
536740,15827.0,2010-02-12 13:08:00,17.4
536740,15827.0,2010-02-12 13:08:00,15.0
536740,15827.0,2010-02-12 13:08:00,12.600000000000001
536740,15827.0,2010-02-12 13:08:00,17.4
536740,15827.0,2010-02-12 13:08:00,9.95
536741,13117.0,2010-02-12 13:11:00,7.5
536741,13117.0,2010-02-12 13:11:00,7.5
536741,13117.0,2010-02-12 13:11:00,17.700000000000003
536741,13117.0,2010-02-12 13:11:00,13.52
536741,13117.0,2010-02-12 13:11:00,7.5
536741,13117.0,2010-02-12 13:11:00,7.5
536741,13117.0,2010-02-12 13:11:00,15.0
536741,13117.0,2010-02-12 13:11:00,15.0
536741,13117.0,2010-02-12 13:11:00,19.799999999999997
536741,13117.0,2010-02-12 13:11:00,19.799999999999997
536741,13117.0,2010-02-12 13:11:00,15.0
536741,13117.0,2010-02-12 13:11:00,17.0
536741,13117.0,2010-02-12 13:11:00,12.600000000000001
536741,13117.0,2010-02-12 13:11:00,16.5
536741,13117.0,2010-02-12 13:11:00,10.2
536742,16916.0,2010-02-12 13:14:00,1.95
536742,16916.0,2010-02-12 13:14:00,9.9
536742,16916.0,2010-02-12 13:14:00,3.75
536742,16916.0,2010-02-12 13:14:00,0.85
536742,16916.0,2010-02-12 13:14:00,2.95
536742,16916.0,2010-02-12 13:14:00,0.42
536742,16916.0,2010-02-12 13:14:00,1.25
536742,16916.0,2010-02-12 13:14:00,1.25
536742,16916.0,2010-02-12 13:14:00,10.14
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,3.35
536742,16916.0,2010-02-12 13:14:00,3.35
536742,16916.0,2010-02-12 13:14:00,2.1
536742,16916.0,2010-02-12 13:14:00,5.9
536742,16916.0,2010-02-12 13:14:00,8.5
536742,16916.0,2010-02-12 13:14:00,3.75
536742,16916.0,2010-02-12 13:14:00,1.95
536742,16916.0,2010-02-12 13:14:00,4.95
536742,16916.0,2010-02-12 13:14:00,7.95
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,2.95
536742,16916.0,2010-02-12 13:14:00,5.95
536742,16916.0,2010-02-12 13:14:00,6.300000000000001
536742,16916.0,2010-02-12 13:14:00,2.5
536742,16916.0,2010-02-12 13:14:00,8.5
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,4.949999999999999
536742,16916.0,2010-02-12 13:14:00,0.55
536742,16916.0,2010-02-12 13:14:00,3.9
536742,16916.0,2010-02-12 13:14:00,9.95
536742,16916.0,2010-02-12 13:14:00,4.2
536742,16916.0,2010-02-12 13:14:00,5.04
536742,16916.0,2010-02-12 13:14:00,1.45
536742,16916.0,2010-02-12 13:14:00,2.98
536742,16916.0,2010-02-12 13:14:00,2.1
536742,16916.0,2010-02-12 13:14:00,2.95
536742,16916.0,2010-02-12 13:14:00,1.45
536742,16916.0,2010-02-12 13:14:00,3.3
536742,16916.0,2010-02-12 13:14:00,3.75
536742,16916.0,2010-02-12 13:14:00,1.45
536742,16916.0,2010-02-12 13:14:00,2.95
536742,16916.0,2010-02-12 13:14:00,1.25
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,1.65
536742,16916.0,2010-02-12 13:14:00,2.95
536742,16916.0,2010-02-12 13:14:00,19.799999999999997
536742,16916.0,2010-02-12 13:14:00,5.2
536742,16916.0,2010-02-12 13:14:00,5.9
536743,17964.0,2010-02-12 13:32:00,10.5
536743,17964.0,2010-02-12 13:32:00,8.95
536743,17964.0,2010-02-12 13:32:00,9.95
536743,17964.0,2010-02-12 13:32:00,11.95
536743,17964.0,2010-02-12 13:32:00,2.1
536743,17964.0,2010-02-12 13:32:00,2.1
536743,17964.0,2010-02-12 13:32:00,5.04
536743,17964.0,2010-02-12 13:32:00,1.25
536743,17964.0,2010-02-12 13:32:00,10.5
536743,17964.0,2010-02-12 13:32:00,4.949999999999999
536743,17964.0,2010-02-12 13:32:00,1.7
536743,17964.0,2010-02-12 13:32:00,6.5
536743,17964.0,2010-02-12 13:32:00,3.75
536743,17964.0,2010-02-12 13:32:00,3.75
536743,17964.0,2010-02-12 13:32:00,19.9
536743,17964.0,2010-02-12 13:32:00,5.04
536743,17964.0,2010-02-12 13:32:00,7.95
536743,17964.0,2010-02-12 13:32:00,1.65
536743,17964.0,2010-02-12 13:32:00,3.3
536743,17964.0,2010-02-12 13:32:00,0.42
536743,17964.0,2010-02-12 13:32:00,4.95
536743,17964.0,2010-02-12 13:32:00,4.95
536743,17964.0,2010-02-12 13:32:00,3.75
536743,17964.0,2010-02-12 13:32:00,1.25
536743,17964.0,2010-02-12 13:32:00,2.55
536743,17964.0,2010-02-12 13:32:00,2.55
536743,17964.0,2010-02-12 13:32:00,5.1
536743,17964.0,2010-02-12 13:32:00,3.3
536743,17964.0,2010-02-12 13:32:00,3.9
536743,17964.0,2010-02-12 13:32:00,20.16
536743,17964.0,2010-02-12 13:32:00,19.9
536743,17964.0,2010-02-12 13:32:00,13.5
536743,17964.0,2010-02-12 13:32:00,29.75
536743,17964.0,2010-02-12 13:32:00,9.899999999999999
536743,17964.0,2010-02-12 13:32:00,15.0
536744,14466.0,2010-02-12 13:36:00,48.75
536744,14466.0,2010-02-12 13:36:00,82.5
536744,14466.0,2010-02-12 13:36:00,48.75
536744,14466.0,2010-02-12 13:36:00,19.5
536744,14466.0,2010-02-12 13:36:00,12.600000000000001
536744,14466.0,2010-02-12 13:36:00,12.600000000000001
536744,14466.0,2010-02-12 13:36:00,41.7
536744,14466.0,2010-02-12 13:36:00,76.5
536744,14466.0,2010-02-12 13:36:00,21.9
536744,14466.0,2010-02-12 13:36:00,14.95
536745,17235.0,2010-02-12 13:38:00,49.5
536745,17235.0,2010-02-12 13:38:00,30.0
536745,17235.0,2010-02-12 13:38:00,35.400000000000006
536745,17235.0,2010-02-12 13:38:00,63.6
536745,17235.0,2010-02-12 13:38:00,63.6
536745,17235.0,2010-02-12 13:38:00,39.599999999999994
536745,17235.0,2010-02-12 13:38:00,16.5
536745,17235.0,2010-02-12 13:38:00,16.5
536745,17235.0,2010-02-12 13:38:00,17.0
536745,17235.0,2010-02-12 13:38:00,10.2
536746,16510.0,2010-02-12 13:39:00,19.9
536746,16510.0,2010-02-12 13:39:00,27.0
536746,16510.0,2010-02-12 13:39:00,14.850000000000001
536746,16510.0,2010-02-12 13:39:00,17.4
536746,16510.0,2010-02-12 13:39:00,11.9
536746,16510.0,2010-02-12 13:39:00,12.75
536746,16510.0,2010-02-12 13:39:00,15.0
536746,16510.0,2010-02-12 13:39:00,30.0
536746,16510.0,2010-02-12 13:39:00,17.0
536746,16510.0,2010-02-12 13:39:00,19.9
536746,16510.0,2010-02-12 13:39:00,30.599999999999998
536746,16510.0,2010-02-12 13:39:00,16.5
536746,16510.0,2010-02-12 13:39:00,15.299999999999999
536747,17802.0,2010-02-12 13:44:00,10.5
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,3.75
536747,17802.0,2010-02-12 13:44:00,12.600000000000001
536747,17802.0,2010-02-12 13:44:00,16.8
536747,17802.0,2010-02-12 13:44:00,12.600000000000001
536747,17802.0,2010-02-12 13:44:00,12.600000000000001
536747,17802.0,2010-02-12 13:44:00,12.600000000000001
536748,15107.0,2010-02-12 13:45:00,10.2
536748,15107.0,2010-02-12 13:45:00,51.0
536748,15107.0,2010-02-12 13:45:00,19.9
536748,15107.0,2010-02-12 13:45:00,19.9
536748,15107.0,2010-02-12 13:45:00,15.0
536749,17976.0,2010-02-12 13:49:00,3.75
536749,17976.0,2010-02-12 13:49:00,0.65
536749,17976.0,2010-02-12 13:49:00,3.75
536749,17976.0,2010-02-12 13:49:00,2.1
536749,17976.0,2010-02-12 13:49:00,25.4
536749,17976.0,2010-02-12 13:49:00,31.75
536749,17976.0,2010-02-12 13:49:00,31.75
536749,17976.0,2010-02-12 13:49:00,4.95
536749,17976.0,2010-02-12 13:49:00,3.35
536749,17976.0,2010-02-12 13:49:00,4.25
536749,17976.0,2010-02-12 13:49:00,4.25
536749,17976.0,2010-02-12 13:49:00,8.95
536749,17976.0,2010-02-12 13:49:00,8.95
536749,17976.0,2010-02-12 13:49:00,12.75
536749,17976.0,2010-02-12 13:49:00,12.7
